#{"t_start": 1642286527.870901, "env_id": null}
r,l,t 
140.585224,41,703.079689
166.795662,26,703.087689
160.51316,30,703.096696
143.400091,37,703.107696
78.188203,69,703.126696
135.887717,43,703.138697
62.647151,74,703.159723
85.00574,67,703.179717
80.458773,69,703.198721
56.23155,78,703.220717
192.073932,8,703.222717
174.584188,21,703.228722
162.401653,29,703.23672
116.070006,52,703.251718
102.774228,57,703.267718
187.054794,12,703.27072
184.145092,14,703.274721
146.863184,38,703.285726
187.143651,12,703.28873
51.137789,80,703.324697
133.462531,44,703.336697
37.777805,84,703.361694
176.264331,19,703.366694
172.983728,22,703.372694
29.085099,88,703.398289
90.407511,62,703.416289
60.83345,74,703.437289
44.81173,82,704.0429
197.83618,3,704.0439
123.181154,50,704.0619
174.617812,21,704.0689
172.905238,21,704.0769
109.824121,55,704.0959
142.865018,39,704.109898
161.931479,29,704.1179
194.446208,6,704.1199
142.407733,40,704.131899
136.359458,40,704.1459
163.946991,28,704.1559
81.767991,67,704.178898
128.635026,45,704.192899
194.381351,6,704.194899
147.365213,35,704.221907
118.427968,52,704.236906
141.982322,40,704.2489
124.443578,49,704.263901
185.936675,13,704.267901
53.696171,79,704.2899
160.458643,30,704.2989
168.438866,25,704.3059
146.074645,38,704.3169
63.410567,75,704.338901
85.362748,66,704.357901
88.255119,65,704.375903
182.250669,15,704.380903
173.251471,22,704.386903
135.594899,43,704.399903
170.320164,24,704.407903
97.551125,59,704.424938
199.965476,1,704.425938
116.813406,53,704.440938
131.161229,46,704.454938
96.148153,62,704.472938
101.029206,59,704.489938
181.834733,16,704.494938
140.125474,41,704.506938
146.197306,38,704.530936
153.728483,34,704.540939
37.049153,84,704.565938
197.812708,3,704.566938
130.048863,45,704.580935
171.945164,23,704.587936
58.162556,76,704.60955
185.350164,13,704.61355
8.438227,95,704.64155
186.735708,12,704.64555
117.698866,52,704.66055
146.513188,38,704.67155
139.843333,41,705.275563
16.678199,92,705.308648
196.702535,4,705.310648
114.319852,54,705.329648
88.890273,60,705.350646
145.127804,39,705.362646
190.68869,9,705.365646
144.67922,39,705.37924
178.411581,18,705.38624
170.024682,23,705.39424
148.877945,34,705.40724
111.538885,55,705.42424
159.998109,30,705.43424
146.246433,38,705.46224
155.185289,32,705.472242
184.523869,14,705.477242
69.373435,69,705.497243
141.337848,41,705.509243
196.64506,4,705.510243
-7.761897,100,705.539243
133.715486,44,705.551243
110.996157,55,705.567243
188.261994,11,705.571243
34.273037,86,705.59524
181.963246,16,705.60024
20.038517,91,705.625848
162.41259,29,705.634848
79.693814,69,705.654848
120.560554,51,705.669845
61.629132,76,705.691845
98.418804,61,705.708848
177.918097,18,705.714848
183.155079,15,705.718848
125.387224,49,705.732848
103.330964,59,705.762848
142.977975,40,705.774859
182.414324,15,705.784966
141.137238,41,705.796966
107.605845,56,705.812966
81.71551,66,705.831967
14.903085,93,705.858966
178.579608,18,705.863966
163.73618,28,705.871967
167.226355,26,705.879966
33.65033,86,705.904966
113.360762,54,705.919967
60.357901,76,706.511566
22.47857,90,706.537566
79.66301,69,706.561571
126.636856,48,706.576568
185.579623,13,706.581568
106.261993,58,706.602579
126.985921,48,706.619567
169.992268,23,706.62721
166.240675,26,706.63521
115.883675,53,706.66421
163.470165,27,706.67222
110.201491,56,706.689208
117.599348,52,706.70522
122.495719,50,706.721222
126.215937,45,706.734227
152.312289,34,706.744241
76.276314,70,706.763241
161.367957,29,706.771243
143.040337,38,706.782211
171.268691,23,706.789241
193.241372,7,706.791248
136.586399,43,706.804242
69.174387,73,706.825241
128.761973,47,706.838211
139.496401,41,706.849211
158.907477,31,706.858212
71.787163,72,706.878242
124.733067,49,706.891242
168.470392,25,706.89824
163.626458,28,706.906245
176.703864,19,706.912244
171.625243,23,706.918242
198.905852,2,706.91924
98.498265,61,706.935242
103.630148,59,706.966213
96.87802,61,706.984212
177.521008,19,706.989213
163.734857,28,706.997212
162.349702,29,707.006212
135.452831,41,707.018212
154.47952,33,707.027212
99.140899,61,707.045213
138.582514,41,707.057213
131.436884,46,707.071264
103.457176,58,707.087248
182.163485,15,707.09221
106.340973,56,707.108241
177.46029,19,707.113243
79.395431,69,707.706131
178.890624,18,707.712131
168.685214,25,707.721131
151.468511,35,707.733132
66.822103,74,707.756131
87.779797,65,707.777132
44.805626,82,707.805131
101.630043,59,707.822132
188.486726,11,707.826143
176.129425,20,707.845134
172.784361,22,707.852135
93.757638,63,707.871135
28.145235,88,707.898133
85.868732,62,707.917143
163.128663,28,707.925143
188.37103,11,707.928143
109.906607,56,707.945145
142.790631,40,707.956164
121.413347,51,707.970164
80.711547,67,707.989165
184.142674,14,707.994164
176.383031,20,707.999168
12.952277,93,708.026136
196.665786,4,708.027136
156.5257,32,708.036136
132.487969,45,708.049133
147.360076,37,708.061133
25.650445,89,708.086133
117.207552,53,708.101133
149.596956,36,708.112133
79.52905,69,708.131133
109.480628,54,708.160135
179.132109,18,708.165135
105.215468,58,708.183136
174.510499,21,708.190137
77.142377,70,708.212136
120.266554,51,708.227136
141.041899,41,708.238136
104.76408,57,708.255136
109.87656,56,708.274135
44.656705,82,708.298136
120.522232,50,708.312135
154.901953,32,708.321136
172.745135,22,708.328135
129.397553,46,708.905163
163.628907,28,708.914172
32.663664,86,708.941163
110.33735,56,708.957164
194.320069,6,708.960167
135.025592,43,708.976166
60.708412,76,709.002163
105.125245,58,709.035164
94.056357,59,709.053166
86.834072,65,709.074163
89.33192,64,709.094164
138.985546,42,709.107172
66.901402,74,709.129172
114.174363,54,709.145172
181.312734,16,709.150172
145.940898,38,709.161177
158.401282,29,709.169205
157.8581,31,709.177197
168.27215,25,709.185199
130.29922,45,709.1972
159.716397,30,709.206198
151.042517,33,709.215165
181.383783,16,709.220199
122.841698,50,709.234197
107.925997,57,709.2502
125.883833,45,709.263207
199.990942,1,709.263207
133.125366,44,709.275167
149.974821,36,709.286203
-1.659662,98,709.312879
100.461606,60,709.34285
125.18699,49,709.35685
70.76249,72,709.37785
178.587577,18,709.383445
171.998436,22,709.389445
149.760682,34,709.399445
147.097871,36,709.409445
102.108166,59,709.426447
144.489214,39,709.437447
94.028496,63,709.456448
157.329052,32,709.465447
133.723749,45,709.478447
103.516021,59,709.495447
114.057731,54,709.510445
145.905228,38,709.521445
124.258999,48,709.535445
139.073552,42,710.121596
160.965494,29,710.130596
137.015984,42,710.144598
135.422965,42,710.159598
175.96375,20,710.166598
152.548649,34,710.178598
162.966886,28,710.188596
197.806664,3,710.190597
70.884843,71,710.214596
158.921361,30,710.237623
175.982694,19,710.244623
148.138453,37,710.256634
93.850014,63,710.275626
136.872905,43,710.288625
109.80843,56,710.306623
158.830451,31,710.316636
122.943609,50,710.332634
167.513065,26,710.340634
181.865956,16,710.345634
171.856097,23,710.352634
139.095028,42,710.364628
121.169078,47,710.378628
130.90065,46,710.391627
178.776339,18,710.397628
147.964427,37,710.407628
100.525266,60,710.425628
124.550566,48,710.439628
111.082038,54,710.455628
165.659435,27,710.463624
155.734703,33,710.473625
71.767922,71,710.494635
190.57528,9,710.497635
192.051242,8,710.499635
135.897995,43,710.511658
196.674407,4,710.513659
142.958697,40,710.524658
180.562084,17,710.529658
134.268814,42,710.554627
169.187792,24,710.561627
21.995024,90,710.587627
164.951694,26,710.595628
125.562021,49,710.609625
142.980473,40,710.621627
36.753157,85,710.646627
141.354327,40,710.657627
148.904678,36,710.668243
174.112112,21,710.674243
137.135854,43,710.687243
178.983696,18,710.692244
185.735388,13,710.696243
174.418857,21,710.702243
89.775502,65,710.721243
167.366479,26,710.728243
154.176726,33,710.738243
119.629783,48,710.751243
93.642608,63,711.341362
45.310601,82,711.369364
160.549229,30,711.380444
162.060027,29,711.391444
149.450988,36,711.404033
116.735983,53,711.434033
112.144134,50,711.451035
71.1425,71,711.476035
178.295252,18,711.482033
189.759232,10,711.485033
163.864783,27,711.493036
175.73585,20,711.500033
143.451106,39,711.513033
105.34865,58,711.531035
183.048596,15,711.536042
112.460034,55,711.551035
149.817115,36,711.561042
168.735976,25,711.568042
193.206579,7,711.571041
163.656747,28,711.578042
130.560732,46,711.591066
121.70328,49,711.605068
153.729872,34,711.614067
120.946553,51,711.628071
80.064449,67,711.647068
164.793118,27,711.655081
29.350311,88,711.680095
122.028605,49,711.694094
106.667671,57,711.711094
172.129292,22,711.717127
123.97492,49,711.745097
113.059805,54,711.762096
154.109214,33,711.771096
134.874958,44,711.784095
182.824257,15,711.789096
120.989941,51,711.804095
198.915014,2,711.805096
131.758131,45,711.818096
114.345012,54,711.834096
170.866113,23,711.841095
91.921389,64,711.860105
121.130898,51,711.875095
131.892179,43,711.888095
95.27382,58,711.906096
145.147415,39,711.917095
149.041508,36,711.928096
150.029874,36,711.939095
145.122064,39,711.950096
195.591008,5,711.952096
118.917681,50,711.966095
78.89337,69,712.565091
160.40621,30,712.574094
168.814785,24,712.581091
59.755767,77,712.604107
193.119624,7,712.607109
155.573856,33,712.617108
199.983297,1,712.617108
182.032145,16,712.635108
136.298782,40,712.648107
58.969668,77,712.671241
190.921736,9,712.674181
189.300778,10,712.678181
144.616757,36,712.690181
41.543262,82,712.714181
187.969897,11,712.717181
18.308589,91,712.747182
69.421375,71,712.768191
66.606508,74,712.789193
25.212195,89,712.814225
155.839711,31,712.822215
149.978731,36,712.833215
112.252047,55,712.848216
194.478219,6,712.850216
197.814954,3,712.851215
181.436455,16,712.855217
184.451963,14,712.859218
180.582874,17,712.864219
61.440709,76,712.885215
48.405564,81,712.907218
162.487589,29,712.915215
121.732221,50,712.942186
142.869057,40,712.954185
180.504708,17,712.959185
126.5832,48,712.973185
82.261161,68,712.992193
82.70829,66,713.011185
143.82105,39,713.023185
176.068515,20,713.029186
60.298448,76,713.051187
121.070807,51,713.065185
171.821648,23,713.072186
108.078601,57,713.088185
152.406325,33,713.098186
164.571873,27,713.106185
144.70765,39,713.117185
176.402108,19,713.123185
126.85321,47,713.136185
185.793021,13,713.140186
91.206027,64,713.158185
112.826593,55,713.174185
16.549139,93,713.773776
93.123104,63,713.792777
103.009514,56,713.822776
159.374174,30,713.831775
130.502035,46,713.846775
94.893914,61,713.867776
77.529553,68,713.887775
161.465513,29,713.896775
149.678421,36,713.907776
121.590508,49,713.921775
68.968987,73,713.947777
63.969291,75,713.97181
172.080062,22,713.97781
174.475949,21,713.98481
79.354536,69,714.00481
18.191129,92,714.030812
121.107891,50,714.045811
137.120555,43,714.057811
121.717875,48,714.071811
92.288349,64,714.089812
96.136792,61,714.106812
10.961205,94,714.146812
105.336518,57,714.163812
112.105859,55,714.179812
121.449494,51,714.194812
36.395874,85,714.218812
154.394866,34,714.228812
106.419393,57,714.245812
179.279141,17,714.250813
180.266091,17,714.255812
-0.618534,98,714.283812
161.985402,29,714.292813
122.901021,50,714.306813
133.018702,45,714.319813
108.09985,57,714.336812
150.198222,36,714.346812
129.250133,47,714.360813
123.372506,50,714.375813
72.258884,72,714.980334
110.96704,55,715.000333
160.762442,30,715.009333
85.167312,65,715.043333
142.908918,39,715.055332
160.910246,30,715.064849
26.205504,89,715.091884
66.093798,73,715.114884
196.694176,4,715.116884
126.9294,48,715.131884
113.901887,51,715.149883
136.435827,43,715.163883
151.884508,33,715.173892
82.460177,68,715.193892
91.225287,64,715.211892
189.634405,10,715.214891
98.772096,61,715.231916
136.548137,43,715.243916
160.391592,28,715.251917
74.832163,70,715.271916
152.178499,35,715.281927
177.325313,19,715.286916
122.93485,49,715.300916
128.756471,46,715.313885
164.236497,28,715.322088
177.375595,19,715.340128
61.148041,76,715.361125
174.033576,21,715.368126
109.794853,56,715.384162
164.006814,27,715.393162
104.32625,58,715.40917
171.408778,22,715.415156
174.4447,20,715.421159
188.333039,11,715.424159
153.441399,34,715.43416
144.89202,39,715.445159
155.543416,33,715.45516
136.078856,43,715.467162
105.309316,58,715.484128
196.701188,4,715.485129
24.498162,89,715.510128
127.427987,47,715.524128
179.565716,17,715.529128
74.093682,71,715.549125
-17.953454,103,715.579128
132.50836,45,715.592125
135.865416,43,715.604128
94.330121,62,716.19466
174.674233,20,716.214667
100.713432,60,716.235662
84.726515,66,716.25866
183.937421,14,716.263658
150.290898,36,716.27466
91.231782,64,716.297658
104.750146,57,716.318662
71.434351,72,716.341659
177.722728,19,716.347658
106.584563,57,716.364659
60.992449,75,716.387667
74.000375,71,716.408742
126.975754,48,716.422736
163.967525,28,716.430737
189.275027,10,716.43377
33.462604,86,716.459738
165.249066,27,716.467738
166.340825,26,716.474738
76.38612,70,716.495738
101.265084,55,716.511785
141.066631,41,716.523793
165.422196,27,716.544795
163.636494,28,716.552795
180.426494,17,716.557795
195.624281,5,716.559796
131.681061,46,716.572795
155.819879,33,716.582795
104.3441,55,716.599796
174.642617,21,716.605795
106.942832,56,716.621795
188.537843,11,716.625795
138.536677,42,716.637795
136.22574,43,716.650795
